0.004,0.053,0.104,0.002,0.172,0.016,0.133,0.109,0.0,0.0
0.172,0.016,0.133,0.001,0.172,0.016,0.133,0.237,0.0,0.0
0.172,0.016,0.133,0.132,0.098,0.139,0.134,0.187,38.702,0.08
0.098,0.139,0.134,0.187,0.172,0.016,0.133,0.132,0.08,38.702
0.004,0.071,0.186,0.001,0.172,0.016,0.133,0.018,0.0,0.0
0.068,0.087,0.152,0.185,0.172,0.016,0.133,0.109,0.0,0.0
0.172,0.016,0.133,0.028,0.216,0.052,0.242,0.08,49.332,0.08
0.216,0.052,0.242,0.08,0.172,0.016,0.133,0.028,0.08,49.332
0.172,0.016,0.133,0.048,0.173,0.194,0.043,0.033,60.393,0.443
0.173,0.194,0.043,0.033,0.172,0.016,0.133,0.048,0.443,60.393
0.172,0.016,0.133,0.132,0.096,0.043,0.146,0.022,0.0,0.0
0.096,0.043,0.146,0.022,0.172,0.016,0.133,0.132,0.0,0.0
0.068,0.087,0.152,0.185,0.172,0.016,0.133,0.109,0.0,0.0
0.172,0.016,0.133,0.057,0.216,0.219,0.113,0.25,60.611,0.443
0.216,0.219,0.113,0.25,0.172,0.016,0.133,0.057,0.443,60.611
0.172,0.016,0.133,0.042,0.202,0.173,0.025,0.2,57.368,0.443
0.202,0.173,0.025,0.2,0.172,0.016,0.133,0.042,0.443,57.368
0.174,0.035,0.022,0.043,0.172,0.016,0.133,0.126,0.08,61.942
0.172,0.016,0.133,0.126,0.174,0.035,0.022,0.043,61.942,0.08
0.208,0.096,0.031,0.084,0.172,0.016,0.133,0.027,0.0,0.0
0.172,0.016,0.133,0.153,0.172,0.016,0.128,0.202,0.0,0.0
0.165,0.121,0.238,0.181,0.172,0.016,0.133,0.027,0.0,0.0
0.172,0.016,0.133,0.113,0.067,0.217,0.064,0.244,55.764,0.443
0.067,0.217,0.064,0.244,0.172,0.016,0.133,0.113,0.443,55.764
0.172,0.016,0.133,0.184,0.065,0.054,0.081,0.136,0.0,0.0
0.065,0.054,0.081,0.136,0.172,0.016,0.133,0.184,0.0,0.0
0.066,0.151,0.15,0.19,0.172,0.016,0.133,0.084,0.443,59.076
0.172,0.016,0.133,0.084,0.066,0.151,0.15,0.19,59.076,0.443
0.172,0.016,0.128,0.169,0.172,0.016,0.139,0.253,0.0,0.0
0.172,0.016,0.139,0.253,0.172,0.016,0.128,0.169,0.0,0.0
0.204,0.014,0.237,0.121,0.172,0.016,0.133,0.057,0.0,0.0
0.172,0.016,0.133,0.233,0.004,0.069,0.134,0.074,0.0,0.0
0.004,0.069,0.134,0.074,0.172,0.016,0.133,0.233,0.0,0.0
0.05,0.078,0.011,0.102,0.172,0.016,0.133,0.109,0.0,0.0
0.05,0.078,0.011,0.102,0.172,0.016,0.133,0.153,0.0,0.0
0.172,0.016,0.133,0.078,0.008,0.027,0.243,0.253,59.051,0.08
0.008,0.027,0.243,0.253,0.172,0.016,0.133,0.078,0.08,59.051
0.205,0.21,0.187,0.135,0.172,0.016,0.133,0.054,0.08,64.764
0.172,0.016,0.133,0.054,0.205,0.21,0.187,0.135,64.764,0.08
0.096,0.12,0.066,0.045,0.172,0.016,0.133,0.018,0.0,0.0
0.068,0.064,0.005,0.249,0.172,0.016,0.133,0.063,0.443,54.136
0.172,0.016,0.133,0.063,0.068,0.064,0.005,0.249,54.136,0.443
0.098,0.139,0.24,0.023,0.172,0.016,0.133,0.096,0.08,53.54
0.172,0.016,0.133,0.096,0.098,0.139,0.24,0.023,53.54,0.08
0.067,0.217,0.064,0.244,0.172,0.016,0.133,0.057,0.443,60.604
0.172,0.016,0.133,0.057,0.067,0.217,0.064,0.244,60.604,0.443
0.216,0.052,0.121,0.204,0.172,0.016,0.133,0.041,0.08,52.965
0.172,0.016,0.133,0.041,0.216,0.052,0.121,0.204,52.965,0.08
0.072,0.014,0.238,0.018,0.172,0.016,0.133,0.233,0.0,0.0
0.172,0.016,0.133,0.163,0.108,0.17,0.194,0.161,3.648,0.08
0.108,0.17,0.194,0.161,0.172,0.016,0.133,0.163,0.08,3.648
0.054,0.241,0.029,0.133,0.172,0.016,0.133,0.121,0.443,56.55
0.172,0.016,0.133,0.121,0.054,0.241,0.029,0.133,56.55,0.443
0.172,0.016,0.133,0.078,0.05,0.019,0.208,0.049,59.186,0.08
0.05,0.019,0.208,0.049,0.172,0.016,0.133,0.078,0.08,59.186
0.068,0.087,0.152,0.185,0.172,0.016,0.133,0.109,0.0,0.0
0.172,0.016,0.133,0.033,0.068,0.064,0.024,0.25,57.946,0.443
0.068,0.064,0.024,0.25,0.172,0.016,0.133,0.033,0.443,57.946
0.172,0.016,0.133,0.066,0.208,0.111,0.161,0.254,53.96,0.08
0.208,0.111,0.161,0.254,0.172,0.016,0.133,0.066,0.08,53.96
0.068,0.086,0.084,0.19,0.172,0.016,0.133,0.109,0.0,0.0
0.172,0.016,0.128,0.254,0.172,0.016,0.133,0.233,0.0,0.0
0.172,0.016,0.133,0.039,0.074,0.201,0.12,0.008,64.335,0.08
0.074,0.201,0.12,0.008,0.172,0.016,0.133,0.039,0.08,64.335
0.172,0.016,0.133,0.022,0.184,0.072,0.243,0.11,53.982,0.08
0.184,0.072,0.243,0.11,0.172,0.016,0.133,0.022,0.08,53.982
0.068,0.067,0.159,0.235,0.172,0.016,0.133,0.066,0.08,54.028
0.172,0.016,0.133,0.066,0.068,0.067,0.159,0.235,54.028,0.08
0.172,0.016,0.133,0.132,0.208,0.047,0.254,0.025,58.108,0.08
0.208,0.047,0.254,0.025,0.172,0.016,0.133,0.132,0.08,58.108
0.068,0.064,0.025,0.25,0.172,0.016,0.133,0.029,0.443,60.934
0.172,0.016,0.133,0.029,0.068,0.064,0.025,0.25,60.934,0.443
0.068,0.087,0.145,0.049,0.172,0.016,0.133,0.027,0.0,0.0
0.172,0.016,0.133,0.056,0.208,0.111,0.135,0.06,61.53,0.08
0.208,0.111,0.135,0.06,0.172,0.016,0.133,0.056,0.08,61.53
0.208,0.092,0.052,0.09,0.172,0.016,0.133,0.016,0.08,59.374
0.172,0.016,0.133,0.016,0.208,0.092,0.052,0.09,59.374,0.08
0.023,0.067,0.243,0.019,0.172,0.016,0.133,0.066,0.443,54.331
0.172,0.016,0.133,0.066,0.023,0.067,0.243,0.019,54.331,0.443
0.172,0.016,0.133,0.001,0.172,0.016,0.133,0.153,0.0,0.0
0.208,0.047,0.254,0.081,0.172,0.016,0.133,0.054,0.08,64.358
0.172,0.016,0.133,0.054,0.208,0.047,0.254,0.081,64.358,0.08
0.172,0.016,0.133,0.082,0.216,0.137,0.033,0.001,61.49,0.443
0.216,0.137,0.033,0.001,0.172,0.016,0.133,0.082,0.443,61.49
0.172,0.016,0.133,0.073,0.173,0.194,0.043,0.039,60.538,0.08
0.173,0.194,0.043,0.039,0.172,0.016,0.133,0.073,0.08,60.538
0.068,0.087,0.152,0.189,0.172,0.016,0.133,0.027,0.0,0.0
0.064,0.208,0.138,0.251,0.172,0.016,0.133,0.184,0.0,0.0
0.172,0.016,0.133,0.184,0.064,0.208,0.138,0.251,0.0,0.0
0.096,0.12,0.066,0.045,0.172,0.016,0.133,0.018,0.0,0.0
0.216,0.115,0.216,0.25,0.172,0.016,0.133,0.03,0.443,62.797
0.172,0.016,0.133,0.03,0.216,0.115,0.216,0.25,62.797,0.443
0.05,0.057,0.017,0.148,0.172,0.016,0.133,0.054,0.08,64.749
0.172,0.016,0.133,0.054,0.05,0.057,0.017,0.148,64.749,0.08
0.096,0.12,0.066,0.045,0.172,0.016,0.133,0.109,0.0,0.0
0.172,0.016,0.133,0.184,0.205,0.216,0.016,0.228,48.419,0.08
0.205,0.216,0.016,0.228,0.172,0.016,0.133,0.184,0.08,48.419
0.172,0.016,0.133,0.087,0.068,0.064,0.026,0.25,60.418,0.443
0.068,0.064,0.026,0.25,0.172,0.016,0.133,0.087,0.443,60.418
0.172,0.016,0.133,0.053,0.216,0.115,0.219,0.126,54.148,0.443
0.216,0.115,0.219,0.126,0.172,0.016,0.133,0.053,0.443,54.148
0.172,0.016,0.133,0.025,0.216,0.115,0.222,0.2,63.501,0.443
0.216,0.115,0.222,0.2,0.172,0.016,0.133,0.025,0.443,63.501
0.173,0.194,0.043,0.039,0.172,0.016,0.133,0.073,0.08,60.54
0.172,0.016,0.133,0.073,0.173,0.194,0.043,0.039,60.54,0.08
0.172,0.016,0.133,0.084,0.216,0.219,0.113,0.25,59.071,0.443
0.216,0.219,0.113,0.25,0.172,0.016,0.133,0.084,0.443,59.071
0.05,0.019,0.093,0.194,0.172,0.016,0.133,0.039,0.08,64.314
0.172,0.016,0.133,0.039,0.05,0.019,0.093,0.194,64.314,0.08
0.172,0.016,0.133,0.037,0.066,0.151,0.15,0.19,60.597,0.443
0.066,0.151,0.15,0.19,0.172,0.016,0.133,0.037,0.443,60.597
0.172,0.016,0.133,0.043,0.216,0.219,0.118,0.244,57.777,0.443
0.216,0.219,0.118,0.244,0.172,0.016,0.133,0.043,0.443,57.777
0.174,0.129,0.024,0.009,0.172,0.016,0.133,0.039,0.443,64.248
0.172,0.016,0.133,0.039,0.174,0.129,0.024,0.009,64.248,0.443
0.172,0.016,0.133,0.054,0.064,0.215,0.255,0.057,64.871,0.08
0.064,0.215,0.255,0.057,0.172,0.016,0.133,0.054,0.08,64.871
0.173,0.194,0.043,0.061,0.172,0.016,0.133,0.121,0.443,56.494
0.172,0.016,0.133,0.121,0.173,0.194,0.043,0.061,56.494,0.443
0.172,0.016,0.133,0.233,0.004,0.069,0.134,0.074,0.0,0.0
0.004,0.069,0.134,0.074,0.172,0.016,0.133,0.233,0.0,0.0
0.076,0.013,0.116,0.133,0.172,0.016,0.133,0.096,0.08,53.471
0.172,0.016,0.133,0.096,0.076,0.013,0.116,0.133,53.471,0.08
0.074,0.125,0.226,0.192,0.172,0.016,0.133,0.048,0.08,60.426
0.172,0.016,0.133,0.048,0.074,0.125,0.226,0.192,60.426,0.08
0.172,0.016,0.133,0.121,0.054,0.241,0.029,0.133,56.542,0.08
0.054,0.241,0.029,0.133,0.172,0.016,0.133,0.121,0.08,56.542
0.078,0.108,0.118,0.25,0.172,0.016,0.133,0.033,0.443,57.947
0.172,0.016,0.133,0.033,0.078,0.108,0.118,0.25,57.947,0.443
0.008,0.019,0.018,0.018,0.172,0.016,0.133,0.054,0.08,64.501
0.172,0.016,0.133,0.054,0.008,0.019,0.018,0.018,64.501,0.08
0.068,0.087,0.152,0.189,0.172,0.016,0.133,0.109,0.0,0.0
0.05,0.116,0.194,0.021,0.172,0.016,0.133,0.163,0.08,3.661
0.172,0.016,0.133,0.163,0.05,0.116,0.194,0.021,3.661,0.08
0.207,0.171,0.163,0.014,0.172,0.016,0.133,0.066,0.08,54.139
0.172,0.016,0.133,0.066,0.207,0.171,0.163,0.014,54.139,0.08
0.067,0.069,0.174,0.115,0.172,0.016,0.133,0.041,0.08,52.679
0.172,0.016,0.133,0.041,0.067,0.069,0.174,0.115,52.679,0.08
0.074,0.113,0.233,0.133,0.172,0.016,0.133,0.093,0.08,61.042
0.172,0.016,0.133,0.093,0.074,0.113,0.233,0.133,61.042,0.08
0.004,0.053,0.13,0.018,0.172,0.016,0.133,0.039,0.0,0.0
0.172,0.016,0.133,0.087,0.068,0.064,0.004,0.249,60.419,0.443
0.068,0.064,0.004,0.249,0.172,0.016,0.133,0.087,0.443,60.419
0.172,0.016,0.128,0.105,0.172,0.016,0.133,0.027,0.443,60.922
0.172,0.016,0.133,0.027,0.172,0.016,0.128,0.105,60.922,0.443
0.172,0.016,0.133,0.054,0.068,0.064,0.026,0.25,64.328,0.443
0.068,0.064,0.026,0.25,0.172,0.016,0.133,0.054,0.443,64.328
0.172,0.016,0.133,0.233,0.004,0.069,0.155,0.206,0.0,0.0
0.004,0.069,0.155,0.206,0.172,0.016,0.133,0.233,0.0,0.0
0.038,0.07,0.064,0.178,0.172,0.016,0.133,0.132,0.08,40.944
0.172,0.016,0.133,0.132,0.038,0.07,0.064,0.178,40.944,0.08
0.172,0.016,0.133,0.132,0.023,0.021,0.065,0.096,50.713,0.08
0.023,0.021,0.065,0.096,0.172,0.016,0.133,0.132,0.08,50.713
0.172,0.016,0.133,0.012,0.173,0.252,0.1,0.027,59.77,0.08
0.173,0.252,0.1,0.027,0.172,0.016,0.133,0.012,0.08,59.77
0.172,0.016,0.133,0.068,0.208,0.117,0.046,0.102,61.025,0.08
0.208,0.117,0.046,0.102,0.172,0.016,0.133,0.068,0.08,61.025
0.172,0.016,0.133,0.018,0.217,0.118,0.026,0.135,50.318,0.08
0.217,0.118,0.026,0.135,0.172,0.016,0.133,0.018,0.08,50.318
0.069,0.028,0.187,0.188,0.172,0.016,0.133,0.056,0.08,61.374
0.172,0.016,0.133,0.056,0.069,0.028,0.187,0.188,61.374,0.08
0.172,0.016,0.133,0.233,0.172,0.016,0.125,0.22,0.0,0.0
0.172,0.016,0.125,0.22,0.172,0.016,0.133,0.233,0.0,0.0
0.004,0.069,0.14,0.145,0.172,0.016,0.133,0.027,0.0,0.0
0.172,0.016,0.133,0.063,0.216,0.115,0.209,0.254,54.16,0.443
0.216,0.115,0.209,0.254,0.172,0.016,0.133,0.063,0.443,54.16
0.172,0.016,0.133,0.02,0.116,0.09,0.133,0.049,62.591,0.08
0.116,0.09,0.133,0.049,0.172,0.016,0.133,0.02,0.08,62.591
0.172,0.016,0.133,0.096,0.076,0.013,0.116,0.133,53.47,0.08
0.076,0.013,0.116,0.133,0.172,0.016,0.133,0.096,0.08,53.47
0.173,0.194,0.043,0.06,0.172,0.016,0.133,0.096,0.08,53.465
0.172,0.016,0.133,0.096,0.173,0.194,0.043,0.06,53.465,0.08
0.008,0.018,0.045,0.08,0.172,0.016,0.133,0.054,0.08,64.454
0.172,0.016,0.133,0.054,0.008,0.018,0.045,0.08,64.454,0.08
0.172,0.016,0.133,0.054,0.023,0.013,0.208,0.074,64.397,0.08
0.023,0.013,0.208,0.074,0.172,0.016,0.133,0.054,0.08,64.397
0.172,0.016,0.133,0.132,0.023,0.067,0.243,0.035,0.0,0.0
0.023,0.067,0.243,0.035,0.172,0.016,0.133,0.132,0.0,0.0
0.064,0.09,0.204,0.229,0.172,0.016,0.133,0.045,0.443,61.369
0.172,0.016,0.133,0.045,0.064,0.09,0.204,0.229,61.369,0.443
0.172,0.016,0.133,0.048,0.069,0.164,0.034,0.128,60.353,0.08
0.069,0.164,0.034,0.128,0.172,0.016,0.133,0.048,0.08,60.353
0.172,0.016,0.133,0.096,0.023,0.067,0.243,0.035,53.501,0.08
0.023,0.067,0.243,0.035,0.172,0.016,0.133,0.096,0.08,53.501
0.116,0.09,0.133,0.049,0.172,0.016,0.133,0.02,0.08,62.589
0.172,0.016,0.133,0.02,0.116,0.09,0.133,0.049,62.589,0.08
0.216,0.115,0.223,0.2,0.172,0.016,0.133,0.037,0.443,60.577
0.172,0.016,0.133,0.037,0.216,0.115,0.223,0.2,60.577,0.443
0.172,0.016,0.133,0.132,0.184,0.173,0.189,0.19,40.722,0.08
0.184,0.173,0.189,0.19,0.172,0.016,0.133,0.132,0.08,40.722
0.172,0.016,0.133,0.054,0.204,0.246,0.169,0.07,64.803,0.08
0.204,0.246,0.169,0.07,0.172,0.016,0.133,0.054,0.08,64.803
0.172,0.016,0.133,0.039,0.074,0.201,0.12,0.008,64.334,0.08
0.074,0.201,0.12,0.008,0.172,0.016,0.133,0.039,0.08,64.334
0.172,0.016,0.133,0.099,0.078,0.108,0.118,0.25,56.138,0.443
0.078,0.108,0.118,0.25,0.172,0.016,0.133,0.099,0.443,56.138
0.172,0.016,0.133,0.028,0.208,0.111,0.161,0.254,65.315,0.08
0.208,0.111,0.161,0.254,0.172,0.016,0.133,0.028,0.08,65.315
0.172,0.016,0.133,0.096,0.023,0.067,0.242,0.01,53.476,0.08
0.023,0.067,0.242,0.01,0.172,0.016,0.133,0.096,0.08,53.476
0.216,0.115,0.222,0.2,0.172,0.016,0.133,0.128,0.443,65.057
0.172,0.016,0.133,0.128,0.216,0.115,0.222,0.2,65.057,0.443
0.199,0.027,0.208,0.02,0.172,0.016,0.133,0.132,0.08,41.04
0.172,0.016,0.133,0.132,0.199,0.027,0.208,0.02,41.04,0.08
0.172,0.016,0.133,0.021,0.202,0.173,0.028,0.25,53.202,0.443
0.202,0.173,0.028,0.25,0.172,0.016,0.133,0.021,0.443,53.202
0.172,0.016,0.133,0.109,0.172,0.016,0.128,0.202,0.0,0.0
0.172,0.016,0.133,0.054,0.176,0.032,0.096,0.031,64.799,0.08
0.176,0.032,0.096,0.031,0.172,0.016,0.133,0.054,0.08,64.799
0.076,0.013,0.006,0.174,0.172,0.016,0.133,0.132,0.08,50.435
0.172,0.016,0.133,0.132,0.076,0.013,0.006,0.174,50.435,0.08
0.068,0.087,0.145,0.049,0.172,0.016,0.133,0.109,0.0,0.0
0.064,0.017,0.236,0.031,0.172,0.016,0.133,0.153,0.08,48.327
0.172,0.016,0.133,0.153,0.064,0.017,0.236,0.031,48.327,0.08
0.096,0.043,0.146,0.013,0.172,0.016,0.133,0.073,0.443,60.772
0.172,0.016,0.133,0.073,0.096,0.043,0.146,0.013,60.772,0.443
0.004,0.069,0.138,0.254,0.172,0.016,0.133,0.057,0.0,0.0
0.216,0.115,0.219,0.126,0.172,0.016,0.133,0.163,0.443,3.545
0.172,0.016,0.133,0.163,0.216,0.115,0.219,0.126,3.545,0.443
0.068,0.064,0.013,0.25,0.172,0.016,0.133,0.023,0.443,55.04
0.172,0.016,0.133,0.023,0.068,0.064,0.013,0.25,55.04,0.443
0.172,0.016,0.133,0.082,0.204,0.232,0.25,0.057,61.261,0.443
0.204,0.232,0.25,0.057,0.172,0.016,0.133,0.082,0.443,61.261
0.076,0.013,0.116,0.133,0.172,0.016,0.133,0.096,0.08,53.474
0.172,0.016,0.133,0.096,0.076,0.013,0.116,0.133,53.474,0.08
0.098,0.139,0.24,0.023,0.172,0.016,0.133,0.132,0.08,52.348
0.172,0.016,0.133,0.132,0.098,0.139,0.24,0.023,52.348,0.08
0.172,0.016,0.133,0.001,0.172,0.016,0.133,0.109,0.0,0.0
0.216,0.052,0.242,0.08,0.172,0.016,0.133,0.029,0.08,61.05
0.172,0.016,0.133,0.029,0.216,0.052,0.242,0.08,61.05,0.08
0.172,0.016,0.133,0.153,0.172,0.016,0.128,0.202,0.0,0.0
0.199,0.127,0.194,0.08,0.172,0.016,0.133,0.048,0.08,60.481
0.172,0.016,0.133,0.048,0.199,0.127,0.194,0.08,60.481,0.08
0.172,0.016,0.133,0.041,0.173,0.241,0.242,0.012,53.109,0.08
0.173,0.241,0.242,0.012,0.172,0.016,0.133,0.041,0.08,53.109
0.216,0.052,0.242,0.08,0.172,0.016,0.133,0.028,0.08,65.518
0.172,0.016,0.133,0.028,0.216,0.052,0.242,0.08,65.518,0.08
0.216,0.185,0.152,0.144,0.172,0.016,0.133,0.132,0.08,36.189
0.172,0.016,0.133,0.132,0.216,0.185,0.152,0.144,36.189,0.08
0.004,0.071,0.186,0.037,0.172,0.016,0.133,0.027,0.0,0.0
0.172,0.016,0.133,0.025,0.173,0.194,0.043,0.034,63.44,0.08
0.173,0.194,0.043,0.034,0.172,0.016,0.133,0.025,0.08,63.44
0.172,0.016,0.133,0.084,0.157,0.056,0.234,0.137,59.047,0.08
0.157,0.056,0.234,0.137,0.172,0.016,0.133,0.084,0.08,59.047
0.172,0.016,0.133,0.056,0.208,0.111,0.135,0.06,61.531,0.08
0.208,0.111,0.135,0.06,0.172,0.016,0.133,0.056,0.08,61.531
0.208,0.047,0.254,0.073,0.172,0.016,0.133,0.048,0.08,60.331
0.172,0.016,0.133,0.048,0.208,0.047,0.254,0.073,60.331,0.08
0.172,0.016,0.133,0.067,0.074,0.125,0.226,0.201,56.245,0.08
0.074,0.125,0.226,0.201,0.172,0.016,0.133,0.067,0.08,56.245
0.172,0.016,0.133,0.02,0.173,0.194,0.043,0.036,62.46,0.08
0.173,0.194,0.043,0.036,0.172,0.016,0.133,0.02,0.08,62.46
0.172,0.016,0.133,0.041,0.081,0.017,0.254,0.012,52.658,0.08
0.081,0.017,0.254,0.012,0.172,0.016,0.133,0.041,0.08,52.658
0.063,0.147,0.189,0.115,0.172,0.016,0.133,0.113,0.08,55.689
0.172,0.016,0.133,0.113,0.063,0.147,0.189,0.115,55.689,0.08
0.172,0.016,0.133,0.121,0.173,0.252,0.1,0.027,56.585,0.08
0.173,0.252,0.1,0.027,0.172,0.016,0.133,0.121,0.08,56.585
0.202,0.173,0.024,0.2,0.172,0.016,0.133,0.092,0.443,57.93
0.172,0.016,0.133,0.092,0.202,0.173,0.024,0.2,57.93,0.443
0.172,0.016,0.133,0.046,0.216,0.219,0.116,0.244,64.545,0.443
0.216,0.219,0.116,0.244,0.172,0.016,0.133,0.046,0.443,64.545
0.023,0.033,0.082,0.11,0.172,0.016,0.133,0.041,0.443,53.085
0.172,0.016,0.133,0.041,0.023,0.033,0.082,0.11,53.085,0.443
0.068,0.086,0.093,0.185,0.172,0.016,0.133,0.109,0.0,0.0
0.004,0.053,0.116,0.026,0.172,0.016,0.133,0.018,0.0,0.0
