0.192,0.168,0.001,0.112,0.192,0.168,0.001,0.115,43.902,0.08
0.192,0.168,0.001,0.115,0.192,0.168,0.001,0.112,0.08,43.902
0.192,0.168,0.001,0.112,0.192,0.168,0.001,0.111,0.02,52.552
0.192,0.168,0.001,0.111,0.192,0.168,0.001,0.112,52.552,0.02
0.192,0.168,0.001,0.107,0.192,0.168,0.001,0.112,46.861,53.604
0.192,0.168,0.001,0.112,0.192,0.168,0.001,0.107,53.604,46.861
0.192,0.168,0.001,0.124,0.192,0.168,0.001,0.14,51.712,0.08
0.192,0.168,0.001,0.14,0.192,0.168,0.001,0.124,0.08,51.712
0.192,0.168,0.001,0.115,0.192,0.168,0.001,0.112,0.022,59.23
0.192,0.168,0.001,0.112,0.192,0.168,0.001,0.115,59.23,0.022
0.192,0.168,0.001,0.115,0.192,0.168,0.001,0.107,7.682,52.583
0.192,0.168,0.001,0.107,0.192,0.168,0.001,0.115,52.583,7.682
0.192,0.168,0.001,0.14,0.192,0.168,0.001,0.124,50.45,56.859
0.192,0.168,0.001,0.124,0.192,0.168,0.001,0.14,56.859,50.45
0.192,0.168,0.001,0.107,0.192,0.168,0.001,0.112,44.229,57.773
0.192,0.168,0.001,0.112,0.192,0.168,0.001,0.107,57.773,44.229
0.192,0.168,0.001,0.112,0.192,0.168,0.001,0.115,38.845,3.342
0.192,0.168,0.001,0.115,0.192,0.168,0.001,0.112,3.342,38.845
0.192,0.168,0.001,0.112,0.192,0.168,0.001,0.107,0.021,41.884
0.192,0.168,0.001,0.107,0.192,0.168,0.001,0.112,41.884,0.021
0.192,0.168,0.001,0.107,0.192,0.168,0.001,0.112,33.069,0.02
0.192,0.168,0.001,0.112,0.192,0.168,0.001,0.107,0.02,33.069
0.192,0.168,0.001,0.112,0.192,0.168,0.001,0.115,35.424,0.021
0.192,0.168,0.001,0.115,0.192,0.168,0.001,0.112,0.021,35.424
0.192,0.168,0.001,0.107,0.192,0.168,0.001,0.112,60.699,6.101
0.192,0.168,0.001,0.112,0.192,0.168,0.001,0.107,6.101,60.699
0.192,0.168,0.001,0.107,0.192,0.168,0.001,0.112,36.713,0.02
0.192,0.168,0.001,0.112,0.192,0.168,0.001,0.107,0.02,36.713
0.192,0.168,0.001,0.111,0.192,0.168,0.001,0.112,52.529,0.021
0.192,0.168,0.001,0.112,0.192,0.168,0.001,0.111,0.021,52.529
0.192,0.168,0.001,0.115,0.192,0.168,0.001,0.107,0.021,52.582
0.192,0.168,0.001,0.107,0.192,0.168,0.001,0.115,52.582,0.021
